gain,seed,delta_safe,varh,safe_soc,safe_base
0.75,75,0.125,0.04341524078471267,0.390625,0.265625
0.75,78,0.0,0.03920101820554556,0.328125,0.328125
0.75,74,0.0703125,0.040379256837419934,0.3359375,0.265625
0.75,77,-0.03125,0.0418967835446362,0.3203125,0.3515625
0.75,76,0.1328125,0.041915419890626276,0.3515625,0.21875
0.75,79,0.0390625,0.03770072182021137,0.359375,0.3203125
0.75,80,0.0078125,0.03973088399714952,0.3203125,0.3125
0.75,82,0.0234375,0.04101621285998102,0.328125,0.3046875
0.75,85,0.1015625,0.042185697441240094,0.453125,0.3515625
0.75,83,-0.015625,0.043414926737547356,0.3203125,0.3359375
0.75,84,0.0703125,0.03980520625719407,0.375,0.3046875
0.75,81,-0.09375,0.03773641073548221,0.28125,0.375
0.75,87,-0.0859375,0.0427221799320591,0.3046875,0.390625
0.75,86,-0.046875,0.041937236253194336,0.2265625,0.2734375
0.75,88,-0.15625,0.03976884699983851,0.2734375,0.4296875
0.75,90,0.015625,0.041287622396887935,0.4140625,0.3984375
0.75,91,0.140625,0.03938294904027182,0.4453125,0.3046875
0.75,89,0.03125,0.04020856355245009,0.3125,0.28125
0.75,92,-0.046875,0.044309359032493716,0.2890625,0.3359375
0.75,94,0.0078125,0.04252192632614604,0.40625,0.3984375
0.75,93,0.046875,0.040471349780336126,0.34375,0.296875
0.75,95,0.0390625,0.04034897830615401,0.390625,0.3515625
0.75,96,0.0,0.039736718998480726,0.421875,0.421875
0.75,100,-0.125,0.042787990107774974,0.28125,0.40625
0.75,98,0.0234375,0.04154479808848088,0.328125,0.3046875
0.75,97,-0.1171875,0.040206307395386304,0.21875,0.3359375
0.75,99,-0.1953125,0.041060337387745845,0.203125,0.3984375
0.75,101,0.03125,0.04172518279766794,0.34375,0.3125
0.75,102,-0.0234375,0.040091944089461734,0.296875,0.3203125
0.75,103,-0.0390625,0.04079593919066957,0.2421875,0.28125
0.75,104,-0.0234375,0.039016396540875894,0.359375,0.3828125
0.75,106,-0.0703125,0.03860475997385807,0.265625,0.3359375
0.75,105,-0.1796875,0.04108572265753874,0.25,0.4296875
0.75,107,-0.1015625,0.04149778545818481,0.3046875,0.40625
0.75,109,0.046875,0.04118045080756704,0.34375,0.296875
0.75,108,0.0546875,0.03519707031696758,0.40625,0.3515625
0.75,110,-0.03125,0.03876269337858864,0.3046875,0.3359375
0.75,111,0.0390625,0.040704047871422434,0.375,0.3359375
0.75,112,-0.078125,0.0405396907801958,0.2734375,0.3515625
0.75,113,-0.0234375,0.04303773789357579,0.390625,0.4140625
0.75,115,-0.0234375,0.04350922244475266,0.2890625,0.3125
0.75,114,-0.0703125,0.04091450129031672,0.25,0.3203125
0.75,116,-0.1328125,0.04052643204118741,0.234375,0.3671875
0.75,117,0.0234375,0.04056280922509219,0.2890625,0.265625
0.75,119,-0.125,0.03947390767356634,0.2890625,0.4140625
0.75,118,-0.0625,0.040882726593640784,0.2890625,0.3515625
1.0,3,0.0703125,0.04532889997543376,0.4140625,0.34375
1.0,4,-0.03125,0.04380139337345822,0.3359375,0.3671875
1.0,0,0.046875,0.040090426912806294,0.3515625,0.3046875
1.0,6,0.015625,0.04371393960628924,0.3984375,0.3828125
1.0,2,0.03125,0.03941772686131716,0.359375,0.328125
1.0,1,-0.0546875,0.04149619387628742,0.25,0.3046875
1.0,5,0.0625,0.04020262570184386,0.3984375,0.3359375
1.0,7,-0.0234375,0.04136581802663181,0.28125,0.3046875
1.0,9,-0.0078125,0.04047960965417952,0.375,0.3828125
1.0,8,0.046875,0.04068980728273253,0.40625,0.359375
1.0,11,0.1640625,0.03991930562784133,0.421875,0.2578125
1.0,12,0.0,0.03787327835403671,0.3515625,0.3515625
1.0,13,0.078125,0.04345857148806713,0.34375,0.265625
1.0,10,-0.0625,0.039297428379553856,0.296875,0.359375
1.0,15,0.0859375,0.044642941505414174,0.359375,0.2734375
1.0,14,-0.109375,0.04101610639605176,0.3203125,0.4296875
1.0,16,0.0,0.04378111748146465,0.390625,0.390625
1.0,17,-0.15625,0.04274176572178944,0.203125,0.359375
1.0,18,-0.0546875,0.040735103823325014,0.3046875,0.359375
1.0,21,-0.109375,0.042113344596427044,0.21875,0.328125
1.0,19,-0.0703125,0.04034091074079059,0.2890625,0.359375
1.0,22,0.1484375,0.04223057930304398,0.4609375,0.3125
1.0,23,0.0234375,0.0392616356052174,0.390625,0.3671875
1.0,20,-0.0546875,0.041312728462888346,0.2578125,0.3125
1.0,24,0.0546875,0.042582398940938355,0.3984375,0.34375
1.0,25,-0.015625,0.03913522519479137,0.375,0.390625
1.0,27,-0.03125,0.04173943272841798,0.328125,0.359375
1.0,28,-0.046875,0.03893441638524126,0.359375,0.40625
1.0,26,0.1015625,0.0384501728693234,0.3515625,0.25
1.0,29,-0.0078125,0.04137312896307352,0.3046875,0.3125
1.0,30,0.0078125,0.04034205178753628,0.359375,0.3515625
1.0,31,0.046875,0.04089544533059725,0.3359375,0.2890625
1.0,32,-0.0390625,0.041815329503677404,0.28125,0.3203125
1.0,33,0.015625,0.040007169814023226,0.375,0.359375
1.0,36,0.0,0.04187434117568071,0.453125,0.453125
1.0,34,0.0703125,0.04036859159886943,0.3828125,0.3125
1.0,35,0.078125,0.04234326023295921,0.328125,0.25
1.0,37,0.046875,0.03970810573991878,0.3125,0.265625
1.0,38,0.0078125,0.03805149943393246,0.3515625,0.34375
1.0,39,0.0078125,0.041507024118101206,0.390625,0.3828125
1.0,40,0.0,0.04020689504529198,0.3828125,0.3828125
1.0,41,0.046875,0.04271837283554199,0.3828125,0.3359375
1.0,43,-0.0625,0.043024056204367334,0.3515625,0.4140625
1.0,42,-0.1171875,0.042498507363643676,0.234375,0.3515625
1.0,46,-0.1171875,0.04302849286403526,0.234375,0.3515625
1.0,44,0.0078125,0.04078825207372167,0.296875,0.2890625
1.0,45,-0.1328125,0.03933798614002901,0.25,0.3828125
1.0,47,-0.015625,0.04045928789098134,0.28125,0.296875
1.0,48,0.0390625,0.03987578508424523,0.359375,0.3203125
1.0,49,0.1953125,0.04234900161079313,0.4375,0.2421875
1.0,50,0.0234375,0.04191031052101189,0.3984375,0.375
1.0,51,-0.0234375,0.041034718915977444,0.359375,0.3828125
1.0,52,-0.09375,0.04047006594498941,0.3046875,0.3984375
1.0,53,0.0390625,0.036287400062300364,0.3125,0.2734375
1.0,54,0.1328125,0.04169520661030681,0.4140625,0.28125
1.0,55,-0.03125,0.039039973164152544,0.3515625,0.3828125
1.0,56,0.0234375,0.03941368834030407,0.40625,0.3828125
1.0,57,-0.0390625,0.03946645323308777,0.3046875,0.34375
1.0,58,0.0546875,0.04020360407096078,0.3828125,0.328125
1.0,59,-0.015625,0.041436144922283,0.3125,0.328125
1.0,60,0.0234375,0.04244987187184865,0.3203125,0.296875
1.0,61,0.078125,0.04168737422778968,0.359375,0.28125
1.0,62,0.078125,0.041083009088065045,0.3203125,0.2421875
1.0,63,-0.09375,0.03787412173615744,0.3203125,0.4140625
1.0,64,0.0625,0.03931877380353008,0.3671875,0.3046875
1.0,65,-0.0859375,0.03772613555309448,0.296875,0.3828125
1.0,66,-0.171875,0.04360530453819928,0.2109375,0.3828125
1.0,69,-0.0078125,0.03935675774898086,0.4140625,0.421875
1.0,67,-0.09375,0.04192934517556821,0.2109375,0.3046875
1.0,68,-0.046875,0.037775142867763345,0.2890625,0.3359375
1.0,70,0.0078125,0.040597203844593685,0.328125,0.3203125
1.0,71,-0.140625,0.0410311096032123,0.234375,0.375
1.0,72,-0.09375,0.04336515390792206,0.328125,0.421875
1.0,74,0.015625,0.042875626238759956,0.359375,0.34375
1.0,73,0.0,0.043575920889026086,0.328125,0.328125
1.0,75,0.078125,0.040569133955767014,0.421875,0.34375
1.0,76,0.0078125,0.03913691290974727,0.265625,0.2578125
1.0,77,-0.1484375,0.04251963375070754,0.2734375,0.421875
1.0,79,0.1328125,0.0421324830073817,0.46875,0.3359375
1.0,78,0.078125,0.040793270927198415,0.3203125,0.2421875
1.0,80,-0.0078125,0.041602926438792785,0.3359375,0.34375
1.0,82,0.0859375,0.04231920477084938,0.4140625,0.328125
1.0,81,-0.0234375,0.0408585384471767,0.3203125,0.34375
1.0,83,0.046875,0.040382795742772745,0.3046875,0.2578125
1.0,84,0.0703125,0.039905074396252495,0.4140625,0.34375
1.0,85,0.0625,0.0384216596962999,0.3828125,0.3203125
1.0,86,0.0234375,0.04313218321643074,0.328125,0.3046875
1.0,87,-0.0703125,0.04145249581641751,0.28125,0.3515625
1.0,88,0.046875,0.04290712556863063,0.390625,0.34375
1.0,89,-0.03125,0.03855375552931632,0.3359375,0.3671875
1.0,90,-0.125,0.04217767693798284,0.203125,0.328125
1.0,91,-0.0859375,0.0393897582883512,0.3359375,0.421875
1.0,92,-0.0625,0.039884256176715066,0.359375,0.421875
1.0,95,0.0703125,0.03909946002518668,0.4453125,0.375
1.0,94,-0.140625,0.042055560114725686,0.265625,0.40625
1.0,93,0.0390625,0.037792894653955106,0.3359375,0.296875
1.0,96,0.0,0.043318912322065986,0.28125,0.28125
1.0,98,0.03125,0.03940592944584891,0.359375,0.328125
1.0,97,-0.0078125,0.04196013802905328,0.28125,0.2890625
1.0,100,-0.0703125,0.04080239202920616,0.2578125,0.328125
1.0,99,0.0390625,0.037736111008302736,0.265625,0.2265625
1.0,101,0.109375,0.038636216161222314,0.390625,0.28125
1.0,102,-0.109375,0.04148078862517064,0.3125,0.421875
1.0,103,-0.078125,0.04126503181666066,0.2734375,0.3515625
1.0,104,-0.03125,0.042221053390185295,0.3125,0.34375
1.0,106,0.0234375,0.0428744029514302,0.3671875,0.34375
1.0,105,-0.015625,0.04047825735231581,0.2890625,0.3046875
1.0,107,0.0390625,0.04002178879349676,0.296875,0.2578125
1.0,108,-0.09375,0.04238088755929119,0.2890625,0.3828125
1.0,109,-0.0546875,0.03915557327581493,0.234375,0.2890625
1.0,111,0.1875,0.03823434092660405,0.4375,0.25
1.0,110,-0.0703125,0.041826203993750505,0.25,0.3203125
1.0,112,-0.015625,0.038090224597855604,0.3828125,0.3984375
1.0,113,0.0078125,0.040800345242162084,0.3125,0.3046875
1.0,114,-0.0859375,0.03984712418964935,0.265625,0.3515625
1.0,116,-0.0625,0.04119082154429479,0.28125,0.34375
1.0,115,0.0546875,0.042100151133334214,0.40625,0.3515625
1.0,117,-0.1484375,0.04126861041743921,0.1953125,0.34375
1.0,118,0.0234375,0.041188135949245655,0.2890625,0.265625
1.0,119,0.015625,0.03884527093724486,0.28125,0.265625
