variant,speed_ratio,seed,safe_frac,captured_frac,soc_branch_ratio,soc_pred_entropy_var
soc_v3_eg14_th036,1.0,73,0.4375,0.0,1.003992965522925,0.03243519750681054
soc_v3_eg14_th036,1.0,74,0.421875,0.015625,1.0033263152698755,0.0339317727980459
soc_v3_eg14_th036,1.0,75,0.421875,0.015625,1.0043997060509384,0.0353718664854537
soc_v3_eg14_th036,1.0,76,0.421875,0.0234375,1.007559219484875,0.03280270437655849
soc_v3_eg14_th036,1.0,77,0.4375,0.0078125,1.003559475306279,0.03315452441523869
soc_v3_eg14_th036,1.0,78,0.4140625,0.0078125,1.0039892321013806,0.029838502911723713
soc_v3_eg14_th036,1.0,79,0.2734375,0.0,1.0033775601274757,0.030568445710317096
soc_v3_eg14_th036,1.1,1,0.46875,0.015625,1.004292116304199,0.031214886478244264
soc_v3_eg14_th036,1.1,2,0.34375,0.015625,1.0049239404370498,0.03175677179898307
soc_v3_eg14_th036,1.1,0,0.40625,0.0078125,1.0043019954596815,0.03417960041189551
soc_v3_eg14_th036,1.1,4,0.3671875,0.0078125,1.0031827820354238,0.032639836087931626
soc_v3_eg14_th036,1.1,3,0.3671875,0.0,1.0038661718418878,0.03372602301562946
soc_v3_eg14_th036,1.1,6,0.4609375,0.0078125,1.0050157270337479,0.03399593519207721
soc_v3_eg14_th036,1.1,5,0.3828125,0.0078125,1.0031580239213271,0.03112565802682465
soc_v3_eg14_th036,1.1,7,0.359375,0.0078125,1.0044127256134112,0.032804783243254115
soc_v3_eg14_th036,1.1,8,0.3046875,0.03125,1.0038881101316361,0.03339230281482575
soc_v3_eg14_th036,1.1,9,0.4921875,0.0390625,1.0048106168770055,0.032856272050617384
soc_v3_eg14_th036,1.1,12,0.375,0.015625,1.0048525287446435,0.03166359057252419
soc_v3_eg14_th036,1.1,10,0.3046875,0.0,1.004063270446787,0.03352194972987896
soc_v3_eg14_th036,1.1,11,0.3984375,0.0234375,1.0047139710455535,0.034185173342812396
soc_v3_eg14_th036,1.1,13,0.3515625,0.0,1.0040700614038967,0.03210566852051484
soc_v3_eg14_th036,1.1,14,0.265625,0.0234375,1.0046065736012575,0.033269470348726224
soc_v3_eg14_th036,1.1,15,0.4453125,0.0234375,1.0044084094026626,0.033027085545042606
soc_v3_eg14_th036,1.1,16,0.4375,0.0078125,1.0045321049101539,0.03547401655770996
soc_v3_eg14_th036,1.1,17,0.328125,0.0078125,1.003024013233603,0.034077843326713736
soc_v3_eg14_th036,1.1,18,0.3828125,0.0078125,1.0029943928470433,0.034088613425815976
soc_v3_eg14_th036,1.1,19,0.4375,0.03125,1.005424097748484,0.03285286255175911
soc_v3_eg14_th036,1.1,20,0.328125,0.0078125,1.0036744421621424,0.032815387152649235
soc_v3_eg14_th036,1.1,21,0.296875,0.015625,1.003932376536685,0.031448983921860456
soc_v3_eg14_th036,1.1,22,0.3515625,0.0078125,1.003219864394275,0.03390422677018687
soc_v3_eg14_th036,1.1,23,0.4140625,0.0234375,1.0033844694226624,0.03266975316502819
soc_v3_eg14_th036,1.1,24,0.4375,0.0,1.0046376895645344,0.032612346328482984
soc_v3_eg14_th036,1.1,27,0.4296875,0.0078125,1.004397211570744,0.03119414171672053
soc_v3_eg14_th036,1.1,25,0.265625,0.0078125,1.0028651043983732,0.031519310781551936
soc_v3_eg14_th036,1.1,26,0.28125,0.0,1.0032228132201393,0.031810075322135936
soc_v3_eg14_th036,1.1,28,0.3671875,0.0,1.003557343376561,0.032572546677274224
soc_v3_eg14_th036,1.1,29,0.421875,0.0078125,1.0038102070771764,0.03256233348259319
soc_v3_eg14_th036,1.1,30,0.3203125,0.015625,1.0033075245866467,0.032684567185201865
soc_v3_eg14_th036,1.1,31,0.2890625,0.0078125,1.0027985921072642,0.031750495879575256
soc_v3_eg14_th036,1.1,32,0.3671875,0.0078125,1.0038746780499697,0.03277917087861752
soc_v3_eg14_th036,1.1,33,0.296875,0.0078125,1.0039705429743428,0.032827435457987615
soc_v3_eg14_th036,1.1,34,0.453125,0.0078125,1.0033189134068015,0.03439399547283718
soc_v3_eg14_th036,1.1,36,0.359375,0.0078125,1.003649621371113,0.033202958474248326
soc_v3_eg14_th036,1.1,35,0.359375,0.0078125,1.0041742056994833,0.03152811864362004
soc_v3_eg14_th036,1.1,37,0.3984375,0.0078125,1.0035271359132873,0.03261795745314077
soc_v3_eg14_th036,1.1,38,0.40625,0.0,1.0039824586379014,0.03184917563763509
soc_v3_eg14_th036,1.1,39,0.4375,0.015625,1.0042020145908976,0.03585908366149988
soc_v3_eg14_th036,1.1,40,0.34375,0.015625,1.004253615135222,0.0327704837368702
soc_v3_eg14_th036,1.1,42,0.3515625,0.015625,1.0035313060193396,0.03217160056153647
soc_v3_eg14_th036,1.1,41,0.265625,0.0078125,1.0030628210829668,0.030248138592967187
soc_v3_eg14_th036,1.1,43,0.4375,0.0,1.003847905953755,0.037664212620607235
soc_v3_eg14_th036,1.1,44,0.359375,0.015625,1.002890922529401,0.030818138883430955
soc_v3_eg14_th036,1.1,45,0.328125,0.0078125,1.0019783677499106,0.032235499602430634
soc_v3_eg14_th036,1.1,46,0.2890625,0.0,1.003410160008968,0.03210849793171536
soc_v3_eg14_th036,1.1,47,0.3671875,0.0,1.0030660808307343,0.03220457869225583
soc_v3_eg14_th036,1.1,48,0.375,0.015625,1.0028638649401604,0.03360971405719893
soc_v3_eg14_th036,1.1,49,0.3984375,0.0078125,1.0046423522550962,0.033457081964487365
soc_v3_eg14_th036,1.1,51,0.4296875,0.0078125,1.0038478054915945,0.03216817216863459
soc_v3_eg14_th036,1.1,50,0.359375,0.015625,1.004061954595345,0.033595882086380105
soc_v3_eg14_th036,1.1,53,0.3828125,0.015625,1.0052129780879044,0.0333825903254912
soc_v3_eg14_th036,1.1,52,0.2890625,0.0078125,1.0027642690176388,0.03160175628779738
soc_v3_eg14_th036,1.1,54,0.3125,0.015625,1.0041343910361171,0.031445445699052055
soc_v3_eg14_th036,1.1,55,0.484375,0.0234375,1.0058831959261274,0.035646296020240366
soc_v3_eg14_th036,1.1,56,0.3515625,0.0078125,1.0039995165009505,0.03376853003796285
soc_v3_eg14_th036,1.1,58,0.46875,0.0078125,1.0030728518397167,0.03116442991090102
soc_v3_eg14_th036,1.1,57,0.234375,0.015625,1.0032783893603519,0.033242333983641195
soc_v3_eg14_th036,1.1,59,0.375,0.0078125,1.0031969272537165,0.031185855952452594
soc_v3_eg14_th036,1.1,60,0.4375,0.015625,1.0046090256473825,0.031968921596920254
soc_v3_eg14_th036,1.1,61,0.3671875,0.015625,1.0058347247107096,0.03223682083565818
soc_v3_eg14_th036,1.1,62,0.3515625,0.0078125,1.0031756572814474,0.03235773112296549
soc_v3_eg14_th036,1.1,63,0.4375,0.0,1.0043185923706697,0.032681271883651046
soc_v3_eg14_th036,1.1,65,0.4140625,0.015625,1.0034685109361734,0.034293672976170815
soc_v3_eg14_th036,1.1,64,0.390625,0.015625,1.0049099625786964,0.032192149343317066
soc_v3_eg14_th036,1.1,68,0.3984375,0.015625,1.0049321081258216,0.03284436348481047
soc_v3_eg14_th036,1.1,66,0.4375,0.015625,1.0045305435847687,0.03328821210656692
soc_v3_eg14_th036,1.1,69,0.46875,0.015625,1.0042682741519655,0.03435135659960053
soc_v3_eg14_th036,1.1,67,0.390625,0.015625,1.0042637586571057,0.030272614330256235
soc_v3_eg14_th036,1.1,70,0.3359375,0.0078125,1.00428639642068,0.035128831953020676
soc_v3_eg14_th036,1.1,71,0.375,0.0078125,1.0031869942175933,0.032525088813848
soc_v3_eg14_th036,1.1,72,0.2890625,0.0078125,1.0046153163473674,0.03369918729271467
soc_v3_eg14_th036,1.1,73,0.3046875,0.0078125,1.0043142504080125,0.033051446410627135
soc_v3_eg14_th036,1.1,76,0.4609375,0.0234375,1.0051987160262836,0.03416168687814301
soc_v3_eg14_th036,1.1,75,0.359375,0.015625,1.0046531908484384,0.03359522866908008
soc_v3_eg14_th036,1.1,74,0.3359375,0.0234375,1.003123873115564,0.03370255930316913
soc_v3_eg14_th036,1.1,77,0.3359375,0.015625,1.0027685661472994,0.03216028466845023
soc_v3_eg14_th036,1.1,78,0.3515625,0.015625,1.0042075866767595,0.03345626962098664
soc_v3_eg14_th036,1.1,79,0.359375,0.0,1.0034466218171971,0.03185187897833461
soc_v3_eg14_th036,1.2,1,0.4140625,0.046875,1.0054967003476498,0.033045919765414475
soc_v3_eg14_th036,1.2,0,0.3359375,0.0625,1.0031723980745948,0.03197656194735256
soc_v3_eg14_th036,1.2,4,0.3828125,0.109375,1.0052708827287724,0.031879800176949864
soc_v3_eg14_th036,1.2,3,0.328125,0.0625,1.0063290756825982,0.03855965472634333
soc_v3_eg14_th036,1.2,2,0.3984375,0.0390625,1.0068500012206263,0.0327084780576411
soc_v3_eg14_th036,1.2,5,0.4140625,0.078125,1.003910549208882,0.033624255130643564
soc_v3_eg14_th036,1.2,6,0.2734375,0.1171875,1.0038463545429432,0.03406689842024736
soc_v3_eg14_th036,1.2,7,0.375,0.1015625,1.0026668416782083,0.03418229103636397
soc_v3_eg14_th036,1.2,9,0.40625,0.0859375,1.0069202058523865,0.03572820226076107
soc_v3_eg14_th036,1.2,8,0.3125,0.0703125,1.0047650376282342,0.03406681786859185
soc_v3_eg14_th036,1.2,10,0.453125,0.078125,1.0055597336494508,0.03213278380997819
soc_v3_eg14_th036,1.2,11,0.4140625,0.0703125,1.005027073584123,0.032382170600173205
soc_v3_eg14_th036,1.2,12,0.3828125,0.0546875,1.0051456255836246,0.030264287294962444
soc_v3_eg14_th036,1.2,13,0.21875,0.125,1.0041869111428414,0.03312099754890914
soc_v3_eg14_th036,1.2,14,0.453125,0.09375,1.0056350510846321,0.035871322919146145
soc_v3_eg14_th036,1.2,15,0.3515625,0.078125,1.0024118821417758,0.03202639752486199
soc_v3_eg14_th036,1.2,16,0.453125,0.0390625,1.00338846924862,0.03310264252993144
soc_v3_eg14_th036,1.2,17,0.4921875,0.078125,1.0065944406256313,0.035267608321669176
soc_v3_eg14_th036,1.2,18,0.328125,0.078125,1.003161255034018,0.03268914974929316
soc_v3_eg14_th036,1.2,19,0.28125,0.09375,1.0050622011613861,0.03412992063831496
soc_v3_eg14_th036,1.2,20,0.3359375,0.0625,1.0038784468088273,0.032984387864793296
soc_v3_eg14_th036,1.2,21,0.390625,0.0625,1.0035469291219636,0.03243118309161046
soc_v3_eg14_th036,1.2,22,0.3125,0.0859375,1.0034907806020166,0.032857305752753946
soc_v3_eg14_th036,1.2,23,0.3515625,0.0625,1.005049175053418,0.033024728779613814
soc_v3_eg14_th036,1.2,24,0.3515625,0.0625,1.0031958260383667,0.03205933891823488
soc_v3_eg14_th036,1.2,25,0.296875,0.0625,1.0047791956184842,0.03278938866571797
soc_v3_eg14_th036,1.2,27,0.4140625,0.0703125,1.0064839933101863,0.034893390098004004
soc_v3_eg14_th036,1.2,26,0.3671875,0.0625,1.0045978054774236,0.03278364404585322
soc_v3_eg14_th036,1.2,28,0.3515625,0.1171875,1.0059667492490167,0.035063101242593576
soc_v3_eg14_th036,1.2,29,0.3671875,0.0390625,1.00320509083627,0.033146707362245446
soc_v3_eg14_th036,1.2,30,0.25,0.109375,1.0041073774638174,0.031766657210139757
soc_v3_eg14_th036,1.2,31,0.40625,0.09375,1.0042510280295511,0.036013363249705235
soc_v3_eg14_th036,1.2,32,0.3203125,0.109375,1.0044511541415315,0.03098426346252797
soc_v3_eg14_th036,1.2,34,0.3984375,0.0703125,1.0038985008256593,0.03242495171243849
soc_v3_eg14_th036,1.2,35,0.3359375,0.1015625,1.0033498472229512,0.03293525069201587
soc_v3_eg14_th036,1.2,33,0.28125,0.09375,1.0037841107230865,0.0340845695996317
soc_v3_eg14_th036,1.2,36,0.3359375,0.1171875,1.0039561007149622,0.03295983175731864
soc_v3_eg14_th036,1.2,37,0.3671875,0.078125,1.0033628615709955,0.03509461290286678
soc_v3_eg14_th036,1.2,38,0.2890625,0.0625,1.0036395568412007,0.034812393632504574
soc_v3_eg14_th036,1.2,39,0.3671875,0.046875,1.0051929236601893,0.03370077806348313
soc_v3_eg14_th036,1.2,40,0.484375,0.0703125,1.00541600624673,0.0357079917584796
soc_v3_eg14_th036,1.2,41,0.3671875,0.078125,1.0040303677979538,0.032595217075085454
soc_v3_eg14_th036,1.2,43,0.4375,0.0546875,1.005413121381247,0.03408963289655909
soc_v3_eg14_th036,1.2,44,0.5,0.1171875,1.0077692797142357,0.03117847098624845
soc_v3_eg14_th036,1.2,42,0.359375,0.0859375,1.003895000116631,0.034581443777475004
soc_v3_eg14_th036,1.2,45,0.3671875,0.078125,1.0033958067479403,0.03275072344910482
soc_v3_eg14_th036,1.2,47,0.3828125,0.0546875,1.0031638606453634,0.03216778449353455
soc_v3_eg14_th036,1.2,46,0.28125,0.09375,1.0036984711283596,0.031018051959652907
soc_v3_eg14_th036,1.2,48,0.375,0.1328125,1.005213422672008,0.034156387050224724
soc_v3_eg14_th036,1.2,50,0.375,0.1015625,1.0044755528670442,0.03286328267689581
soc_v3_eg14_th036,1.2,49,0.359375,0.0625,1.0038953815260037,0.033602709615265534
soc_v3_eg14_th036,1.2,51,0.3671875,0.0546875,1.0031268489152603,0.0321900184592188
soc_v3_eg14_th036,1.2,53,0.4375,0.0703125,1.0054572209398804,0.03358536537787046
soc_v3_eg14_th036,1.2,52,0.34375,0.0703125,1.0030501150985975,0.032863424833141815
soc_v3_eg14_th036,1.2,54,0.5078125,0.09375,1.005114102189805,0.03267327721258989
soc_v3_eg14_th036,1.2,55,0.3125,0.0625,1.0046841703223008,0.03264252854715393
soc_v3_eg14_th036,1.2,56,0.375,0.0546875,1.0057025094521785,0.03206199512843566
soc_v3_eg14_th036,1.2,57,0.4140625,0.0859375,1.0045301648712808,0.0343353896569542
soc_v3_eg14_th036,1.2,60,0.421875,0.0859375,1.005689425824965,0.03384988780482319
soc_v3_eg14_th036,1.2,58,0.25,0.0546875,1.003446528496138,0.03363352814803279
soc_v3_eg14_th036,1.2,59,0.3046875,0.0546875,1.0048077711977583,0.034874867788311656
soc_v3_eg14_th036,1.2,61,0.3359375,0.0546875,1.0041823565200159,0.031861708882829125
soc_v3_eg14_th036,1.2,62,0.328125,0.0625,1.0043982723979334,0.03187059264930928
soc_v3_eg14_th036,1.2,63,0.5078125,0.0546875,1.00632175870434,0.03611971873381634
soc_v3_eg14_th036,1.2,64,0.4296875,0.0625,1.0054900538914293,0.03261423767973765
soc_v3_eg14_th036,1.2,65,0.3515625,0.1171875,1.003291527593446,0.03411230444192912
soc_v3_eg14_th036,1.2,67,0.4453125,0.1171875,1.0046468258114094,0.032388756307276285
soc_v3_eg14_th036,1.2,66,0.3515625,0.078125,1.0044374728590537,0.03327401955374906
soc_v3_eg14_th036,1.2,68,0.375,0.0859375,1.0033769922420688,0.03265639910811134
soc_v3_eg14_th036,1.2,69,0.4765625,0.0546875,1.0030376546012596,0.03310082563070956
soc_v3_eg14_th036,1.2,71,0.3046875,0.078125,1.0037849590375283,0.032983158540254735
soc_v3_eg14_th036,1.2,70,0.3671875,0.0390625,1.0038728596284514,0.032268965758638364
soc_v3_eg14_th036,1.2,72,0.421875,0.046875,1.0043491007262455,0.033328592612699805
soc_v3_eg14_th036,1.2,73,0.421875,0.078125,1.0049703325316124,0.03312644870643884
soc_v3_eg14_th036,1.2,76,0.4921875,0.109375,1.0038228617586589,0.035736828545910516
soc_v3_eg14_th036,1.2,74,0.4296875,0.078125,1.0044683846047546,0.03489678427095285
soc_v3_eg14_th036,1.2,75,0.3515625,0.078125,1.0046161251570298,0.03206456225387586
soc_v3_eg14_th036,1.2,77,0.3125,0.078125,1.0028622569214174,0.03365256876277615
soc_v3_eg14_th036,1.2,79,0.296875,0.078125,1.0043406697053772,0.032913760322264486
soc_v3_eg14_th036,1.2,78,0.3203125,0.0859375,1.0032661358547572,0.03299453787440748
soc_v3_eg14_th036,1.3,0,0.265625,0.2265625,1.0043175694793143,0.03347129225886731
soc_v3_eg14_th036,1.3,4,0.3359375,0.3203125,1.0076321913289565,0.036164208027626106
soc_v3_eg14_th036,1.3,3,0.3828125,0.28125,1.007144681716767,0.035850720084138414
soc_v3_eg14_th036,1.3,1,0.3515625,0.2578125,1.0051701565188444,0.033186924606916766
soc_v3_eg14_th036,1.3,2,0.3515625,0.3125,1.005166234681987,0.03493482659976465
soc_v3_eg14_th036,1.3,5,0.328125,0.2734375,1.0070664003277918,0.032447706315856334
soc_v3_eg14_th036,1.3,6,0.390625,0.265625,1.006394430202532,0.03388573138947885
soc_v3_eg14_th036,1.3,7,0.3359375,0.265625,1.0042985888468297,0.035745772704075376
soc_v3_eg14_th036,1.3,8,0.3203125,0.1875,1.0052716758026692,0.03630474044975565
soc_v3_eg14_th036,1.3,9,0.3515625,0.265625,1.0069444539861272,0.033426978806093896
soc_v3_eg14_th036,1.3,11,0.2421875,0.15625,1.005114938797464,0.03486791931671354
soc_v3_eg14_th036,1.3,10,0.2734375,0.2265625,1.004414349064063,0.032309715345636425
soc_v3_eg14_th036,1.3,12,0.265625,0.2109375,1.0073203575926226,0.03461924049069829
soc_v3_eg14_th036,1.3,13,0.328125,0.125,1.0045230103898122,0.03446691144272006
soc_v3_eg14_th036,1.3,14,0.3359375,0.296875,1.005002410024123,0.03461452047051151
soc_v3_eg14_th036,1.3,15,0.2734375,0.2734375,1.0079591914787953,0.03289911116850739
soc_v3_eg14_th036,1.3,16,0.296875,0.2265625,1.0040913490425698,0.03379677009633366
soc_v3_eg14_th036,1.3,17,0.3671875,0.2578125,1.005691717641002,0.03350964198787479
soc_v3_eg14_th036,1.3,18,0.375,0.2734375,1.0075447303937637,0.03486486477812066
soc_v3_eg14_th036,1.3,19,0.3203125,0.2421875,1.0046275471814645,0.03266823349568071
soc_v3_eg14_th036,1.3,20,0.3046875,0.1796875,1.0034141373090262,0.03174115095923119
soc_v3_eg14_th036,1.3,21,0.2578125,0.28125,1.0051023922346567,0.032878374016736954
soc_v3_eg14_th036,1.3,22,0.3125,0.296875,1.0055397014168759,0.03418944565048346
soc_v3_eg14_th036,1.3,23,0.328125,0.1796875,1.0039777674015802,0.03357340867710614
soc_v3_eg14_th036,1.3,24,0.375,0.2265625,1.0043347995963017,0.0363660315297319
soc_v3_eg14_th036,1.3,25,0.328125,0.234375,1.003445056457821,0.03131776245894341
soc_v3_eg14_th036,1.3,26,0.3125,0.2421875,1.0048887675522187,0.03527275260261614
soc_v3_eg14_th036,1.3,27,0.296875,0.265625,1.0040249343447316,0.03266265910630278
soc_v3_eg14_th036,1.3,28,0.3671875,0.2109375,1.0046962373556991,0.0337468802354488
soc_v3_eg14_th036,1.3,29,0.3515625,0.1796875,1.0039687492088534,0.03137456773610538
soc_v3_eg14_th036,1.3,30,0.265625,0.1171875,1.0035970400279681,0.03390955877444442
soc_v3_eg14_th036,1.3,31,0.265625,0.25,1.0050078703885874,0.032955116287400665
soc_v3_eg14_th036,1.3,32,0.296875,0.2890625,1.0031868029327813,0.03377377044659283
soc_v3_eg14_th036,1.3,35,0.390625,0.234375,1.0063876726030823,0.034331236826755734
soc_v3_eg14_th036,1.3,33,0.21875,0.296875,1.0043335937743312,0.03345954383505109
soc_v3_eg14_th036,1.3,34,0.28125,0.2578125,1.0048744588023817,0.032836853334016834
soc_v3_eg14_th036,1.3,36,0.2578125,0.2265625,1.0046662620487126,0.034354727619018165
soc_v3_eg14_th036,1.3,37,0.2265625,0.3203125,1.004874047896903,0.032817422982843895
soc_v3_eg14_th036,1.3,39,0.28125,0.2265625,1.004754949773913,0.03373513438741221
soc_v3_eg14_th036,1.3,38,0.2578125,0.25,1.005823270375669,0.03286427243575554
soc_v3_eg14_th036,1.3,40,0.28125,0.2578125,1.0059732289141479,0.03482012030859179
soc_v3_eg14_th036,1.3,41,0.359375,0.2109375,1.0064002026754282,0.03589795497950225
soc_v3_eg14_th036,1.3,42,0.3515625,0.1953125,1.0043008710129493,0.03442924681567481
soc_v3_eg14_th036,1.3,43,0.296875,0.203125,1.0044076409676401,0.03598494460642461
soc_v3_eg14_th036,1.3,44,0.265625,0.3046875,1.006221738340538,0.035597391847583496
soc_v3_eg14_th036,1.3,45,0.359375,0.2421875,1.006516223584311,0.03628573561173483
soc_v3_eg14_th036,1.3,47,0.421875,0.2421875,1.0054431472504761,0.03170767964545413
soc_v3_eg14_th036,1.3,46,0.2890625,0.265625,1.0081336672803614,0.0319458785287497
soc_v3_eg14_th036,1.3,48,0.34375,0.234375,1.005631224945283,0.03763971558417924
soc_v3_eg14_th036,1.3,49,0.3046875,0.265625,1.0047030803194466,0.033581100884629185
soc_v3_eg14_th036,1.3,51,0.3828125,0.1875,1.0064147886671555,0.031830391268586146
soc_v3_eg14_th036,1.3,50,0.25,0.2109375,1.0048929964818651,0.03559589410106209
soc_v3_eg14_th036,1.3,52,0.3203125,0.2578125,1.004143095230067,0.03523987147114769
soc_v3_eg14_th036,1.3,53,0.2578125,0.3046875,1.0049232587400798,0.03753466597796038
soc_v3_eg14_th036,1.3,54,0.3984375,0.2421875,1.00621228079966,0.036396271637145504
soc_v3_eg14_th036,1.3,55,0.3828125,0.2578125,1.0062160557924524,0.037349507701964386
soc_v3_eg14_th036,1.3,56,0.296875,0.203125,1.0055688749462213,0.03503716812780174
soc_v3_eg14_th036,1.3,58,0.3359375,0.234375,1.0059893971827119,0.0342275260894381
soc_v3_eg14_th036,1.3,57,0.3359375,0.265625,1.0044104376179745,0.03289310815993152
soc_v3_eg14_th036,1.3,60,0.3671875,0.3046875,1.0077749885593177,0.03569878796402666
soc_v3_eg14_th036,1.3,59,0.2890625,0.2734375,1.0068968641299592,0.0328715178434427
soc_v3_eg14_th036,1.3,61,0.2734375,0.2578125,1.0064944942771588,0.034211557180894706
soc_v3_eg14_th036,1.3,62,0.2578125,0.1484375,1.0055423430498136,0.03515719948963613
soc_v3_eg14_th036,1.3,63,0.28125,0.265625,1.0034456051512937,0.03117705087054281
soc_v3_eg14_th036,1.3,64,0.4296875,0.2578125,1.005692291445831,0.03372461408242879
soc_v3_eg14_th036,1.3,65,0.2578125,0.21875,1.0035478188293103,0.03261442044471517
soc_v3_eg14_th036,1.3,66,0.2734375,0.3125,1.0073599719420094,0.03394676210888817
soc_v3_eg14_th036,1.3,67,0.3515625,0.2578125,1.0054787602371982,0.03352160778779037
soc_v3_eg14_th036,1.3,68,0.3125,0.203125,1.0067132349617849,0.03420847971677265
soc_v3_eg14_th036,1.3,69,0.3203125,0.296875,1.004201662330295,0.03290829451972157
soc_v3_eg14_th036,1.3,70,0.3828125,0.203125,1.0063601272480687,0.033713325942155675
soc_v3_eg14_th036,1.3,71,0.3046875,0.2578125,1.0039448520368488,0.035328394096392976
soc_v3_eg14_th036,1.3,72,0.3984375,0.2265625,1.0063854105499144,0.032454138359694205
soc_v3_eg14_th036,1.3,74,0.3125,0.3046875,1.0044517915156232,0.033783412110368304
soc_v3_eg14_th036,1.3,75,0.3046875,0.3125,1.0057080745268998,0.035875125751018935
soc_v3_eg14_th036,1.3,73,0.296875,0.2265625,1.0034397154865362,0.03549721089670541
soc_v3_eg14_th036,1.3,76,0.28125,0.2734375,1.0062031686949848,0.030994627195602118
soc_v3_eg14_th036,1.3,77,0.3515625,0.3203125,1.0105196898981428,0.03408184337148278
soc_v3_eg14_th036,1.3,78,0.3515625,0.265625,1.0062611952096654,0.03495066914408509
soc_v3_eg14_th036,1.4,0,0.2890625,0.4453125,1.0055601086569999,0.033975400729900344
soc_v3_eg14_th036,1.3,79,0.2578125,0.2109375,1.0050695160094325,0.033391711260883514
soc_v3_eg14_th036,1.4,2,0.296875,0.3671875,1.0142649791880758,0.031390866014954596
soc_v3_eg14_th036,1.4,1,0.234375,0.421875,1.006954267905591,0.03528090608595667
soc_v3_eg14_th036,1.4,4,0.2890625,0.3828125,1.0086284201133477,0.035018500300150225
soc_v3_eg14_th036,1.4,3,0.25,0.453125,1.005223493873659,0.035528773395326674
soc_v3_eg14_th036,1.4,5,0.296875,0.4140625,1.0097046937951546,0.03521278871073717
soc_v3_eg14_th036,1.4,6,0.2109375,0.3515625,1.0052749704728638,0.034344709031906374
soc_v3_eg14_th036,1.4,7,0.25,0.3046875,1.0059707994107945,0.03689095507281947
soc_v3_eg14_th036,1.4,8,0.2265625,0.359375,1.0060124886244841,0.033828614315931545
